,frame_id,angle,public,torque,speed,File,angle_range,labels
4485,1.48e+18,0.001745329,1,,,1479425665471740051.jpg,"(-0.0105, 0.00366]",4
3600,1.48e+18,0.15242137,0,,,1479425621214003063.jpg,"(0.104, 0.24]",8
1367,1.48e+18,-0.297786672,0,,,1479425509544617554.jpg,"(-0.879, -0.248]",0
248,1.48e+18,-0.018060701,0,,,1479425453584746259.jpg,"(-0.0419, -0.0105]",3
2930,1.48e+18,0.066322513,1,,,1479425587708291861.jpg,"(0.0492, 0.104]",7
4707,1.48e+18,0.092502452,0,,,1479425676573571356.jpg,"(0.0492, 0.104]",7
907,1.48e+18,0.020049605,0,,,1479425486540531284.jpg,"(0.0197, 0.0492]",6
758,1.48e+18,-0.374232696,1,,,1479425479089230263.jpg,"(-0.879, -0.248]",0
2708,1.48e+18,0.064652304,1,,,1479425576606249120.jpg,"(0.0492, 0.104]",7
3777,1.48e+18,0.046265953,1,,,1479425630065628463.jpg,"(0.0197, 0.0492]",6
5497,1.48e+18,-0.125663713,0,,,1479425716080630113.jpg,"(-0.248, -0.0977]",1
2326,1.48e+18,0.033161256,0,,,1479425557502907747.jpg,"(0.0197, 0.0492]",6
2856,1.48e+18,0.12042772,0,,,1479425584007647402.jpg,"(0.104, 0.24]",8
1597,1.48e+18,0.105174266,0,,,1479425521046508545.jpg,"(0.104, 0.24]",8
4558,1.48e+18,0.027925268,0,,,1479425669122394755.jpg,"(0.0197, 0.0492]",6
2816,1.48e+18,0.109483648,1,,,1479425582007238271.jpg,"(0.104, 0.24]",8
526,1.48e+18,0.267035365,1,,,1479425467487131527.jpg,"(0.24, 0.95]",9
416,1.48e+18,0.318150034,0,,,1479425461986247230.jpg,"(0.24, 0.95]",9
1105,1.48e+18,-0.345575184,0,,,1479425496442340584.jpg,"(-0.879, -0.248]",0
662,1.48e+18,0.006981317,0,,,1479425474288443130.jpg,"(0.00366, 0.0197]",5
1237,1.48e+18,-0.023062691,1,,,1479425503043380173.jpg,"(-0.0419, -0.0105]",3
4196,1.48e+18,0.095385728,1,,,1479425651019244924.jpg,"(0.0492, 0.104]",7
4614,1.48e+18,0.015707964,1,,,1479425671922894586.jpg,"(0.00366, 0.0197]",5
3578,1.48e+18,-0.211636681,1,,,1479425620113795029.jpg,"(-0.248, -0.0977]",1
3860,1.48e+18,0.016814253,1,,,1479425634216411421.jpg,"(0.00366, 0.0197]",5
1061,1.48e+18,-0.04363323,0,,,1479425494241862369.jpg,"(-0.0977, -0.0419]",2
4561,1.48e+18,0.02617994,0,,,1479425669272408567.jpg,"(0.0197, 0.0492]",6
1808,1.48e+18,-0.23314333,1,,,1479425531598406863.jpg,"(-0.248, -0.0977]",1
2224,1.48e+18,0.254818082,1,,,1479425552401998697.jpg,"(0.24, 0.95]",9
4912,1.48e+18,0.013244892,0,,,1479425686825516128.jpg,"(0.00366, 0.0197]",5
1948,1.48e+18,-0.300344574,0,,,1479425538599588719.jpg,"(-0.879, -0.248]",0
810,1.48e+18,-0.079699834,1,,,1479425481689633691.jpg,"(-0.0977, -0.0419]",2
2207,1.48e+18,0.18877513,0,,,1479425551551844396.jpg,"(0.104, 0.24]",8
5243,1.48e+18,0.015707964,1,,,1479425703378430411.jpg,"(0.00366, 0.0197]",5
3639,1.48e+18,0.169264578,0,,,1479425623164340984.jpg,"(0.104, 0.24]",8
3178,1.48e+18,-0.435413562,1,,,1479425600110320497.jpg,"(-0.879, -0.248]",0
4228,1.48e+18,0.766199529,0,,,1479425652619644515.jpg,"(0.24, 0.95]",9
2281,1.48e+18,0.06981317,1,,,1479425555252535942.jpg,"(0.0492, 0.104]",7
1922,1.48e+18,-0.080314765,1,,,1479425537299432948.jpg,"(-0.0977, -0.0419]",2
1851,1.48e+18,-0.750101932,0,,,1479425533748779819.jpg,"(-0.879, -0.248]",0
5476,1.48e+18,-0.115936909,0,,,1479425715030458848.jpg,"(-0.248, -0.0977]",1
1463,1.48e+18,0.001745329,0,,,1479425514345357770.jpg,"(-0.0105, 0.00366]",4
4840,1.48e+18,-0.055850536,1,,,1479425683224851279.jpg,"(-0.0977, -0.0419]",2
3401,1.48e+18,-0.34382987,1,,,1479425611262304997.jpg,"(-0.879, -0.248]",0
1311,1.48e+18,-0.095993109,0,,,1479425506743997044.jpg,"(-0.0977, -0.0419]",2
4217,1.48e+18,0.559396198,0,,,1479425652069443216.jpg,"(0.24, 0.95]",9
3086,1.48e+18,0.162992121,0,,,1479425595509533702.jpg,"(0.104, 0.24]",8
2634,1.48e+18,-0.20071286,0,,,1479425572905588943.jpg,"(-0.248, -0.0977]",1
3355,1.48e+18,0.001259578,1,,,1479425608961866865.jpg,"(-0.0105, 0.00366]",4
2782,1.48e+18,0.300196618,0,,,1479425580307047435.jpg,"(0.24, 0.95]",9
1991,1.48e+18,-0.095969068,0,,,1479425540750013810.jpg,"(-0.0977, -0.0419]",2
2617,1.48e+18,-0.196625186,1,,,1479425572055480433.jpg,"(-0.248, -0.0977]",1
4139,1.48e+18,-0.04712389,0,,,1479425648168818918.jpg,"(-0.0977, -0.0419]",2
1874,1.48e+18,-0.642336201,1,,,1479425534898952575.jpg,"(-0.879, -0.248]",0
4932,1.48e+18,-0.006981317,0,,,1479425687825720023.jpg,"(-0.0105, 0.00366]",4
2047,1.48e+18,0.254499314,1,,,1479425543550515024.jpg,"(0.24, 0.95]",9
623,1.48e+18,0.055850536,1,,,1479425472338141795.jpg,"(0.0492, 0.104]",7
2123,1.48e+18,0.02617994,1,,,1479425547351154797.jpg,"(0.0197, 0.0492]",6
4751,1.48e+18,0.005235988,1,,,1479425678774167287.jpg,"(0.00366, 0.0197]",5
4734,1.48e+18,0.084850478,0,,,1479425677924024898.jpg,"(0.0492, 0.104]",7
1430,1.48e+18,0.02924415,1,,,1479425512695141589.jpg,"(0.0197, 0.0492]",6
765,1.48e+18,-0.236393727,0,,,1479425479439204951.jpg,"(-0.248, -0.0977]",1
3125,1.48e+18,-0.155012894,1,,,1479425597459962214.jpg,"(-0.248, -0.0977]",1
1380,1.48e+18,-0.239110112,1,,,1479425510194633153.jpg,"(-0.248, -0.0977]",1
3203,1.48e+18,-0.225706772,0,,,1479425601360531696.jpg,"(-0.248, -0.0977]",1
3129,1.48e+18,-0.200622966,1,,,1479425597659910513.jpg,"(-0.248, -0.0977]",1
3593,1.48e+18,0.058277584,1,,,1479425620864049688.jpg,"(0.0492, 0.104]",7
2088,1.48e+18,-0.052591311,0,,,1479425545600822488.jpg,"(-0.0977, -0.0419]",2
3371,1.48e+18,-0.064701198,0,,,1479425609762034656.jpg,"(-0.0977, -0.0419]",2
2169,1.48e+18,0.0,1,,,1479425549651554092.jpg,"(-0.0105, 0.00366]",4
3703,1.48e+18,0.080285147,0,,,1479425626364890254.jpg,"(0.0492, 0.104]",7
3947,1.48e+18,-0.01595367,0,,,1479425638567159882.jpg,"(-0.0419, -0.0105]",3
4259,1.48e+18,0.863320424,1,,,1479425654169809929.jpg,"(0.24, 0.95]",9
4854,1.48e+18,-0.106465086,0,,,1479425683925015916.jpg,"(-0.248, -0.0977]",1
471,1.48e+18,0.013962634,1,,,1479425464736677121.jpg,"(0.00366, 0.0197]",5
1767,1.48e+18,0.109774462,1,,,1479425529548054482.jpg,"(0.104, 0.24]",8
1892,1.48e+18,-0.176928075,1,,,1479425535799114932.jpg,"(-0.248, -0.0977]",1
569,1.48e+18,0.417955306,0,,,1479425469637544742.jpg,"(0.24, 0.95]",9
4032,1.48e+18,-0.425927545,1,,,1479425642817887012.jpg,"(-0.879, -0.248]",0
3890,1.48e+18,-0.04712389,1,,,1479425635716638563.jpg,"(-0.0977, -0.0419]",2
1523,1.48e+18,0.0,1,,,1479425517345925350.jpg,"(-0.0105, 0.00366]",4
1726,1.48e+18,0.137881011,1,,,1479425527497620015.jpg,"(0.104, 0.24]",8
4716,1.48e+18,0.058718419,0,,,1479425677023897398.jpg,"(0.0492, 0.104]",7
5228,1.48e+18,0.019198623,1,,,1479425702628402178.jpg,"(0.00366, 0.0197]",5
3067,1.48e+18,0.320807331,1,,,1479425594559542052.jpg,"(0.24, 0.95]",9
2069,1.48e+18,0.083847343,0,,,1479425544650663190.jpg,"(0.0492, 0.104]",7
3361,1.48e+18,-0.036651913,0,,,1479425609261940713.jpg,"(-0.0419, -0.0105]",3
3137,1.48e+18,-0.243634983,1,,,1479425598059966649.jpg,"(-0.248, -0.0977]",1
5220,1.48e+18,0.019198623,0,,,1479425702228179050.jpg,"(0.00366, 0.0197]",5
182,1.48e+18,0.016413074,1,,,1479425450284149775.jpg,"(0.00366, 0.0197]",5
3644,1.48e+18,0.16406095,1,,,1479425623414433315.jpg,"(0.104, 0.24]",8
5237,1.48e+18,0.010471975,0,,,1479425703078360011.jpg,"(0.00366, 0.0197]",5
4789,1.48e+18,0.012821046,0,,,1479425680674471110.jpg,"(0.00366, 0.0197]",5
4366,1.48e+18,-0.389208436,0,,,1479425659520799420.jpg,"(-0.879, -0.248]",0
1838,1.48e+18,-0.510791721,1,,,1479425533098634101.jpg,"(-0.879, -0.248]",0
2674,1.48e+18,-0.339438768,1,,,1479425574906008216.jpg,"(-0.879, -0.248]",0
2311,1.48e+18,0.019439767,0,,,1479425556752794297.jpg,"(0.00366, 0.0197]",5
682,1.48e+18,0.059341196,0,,,1479425475288549236.jpg,"(0.0492, 0.104]",7
4993,1.48e+18,0.001745329,0,,,1479425690876237326.jpg,"(-0.0105, 0.00366]",4
1205,1.48e+18,0.068067841,1,,,1479425501443107391.jpg,"(0.0492, 0.104]",7
4999,1.48e+18,0.001745329,1,,,1479425691176368681.jpg,"(-0.0105, 0.00366]",4
3802,1.48e+18,0.075049154,0,,,1479425631315779884.jpg,"(0.0492, 0.104]",7
1370,1.48e+18,-0.307177961,1,,,1479425509694622934.jpg,"(-0.879, -0.248]",0
5353,1.48e+18,0.019198623,0,,,1479425708879383747.jpg,"(0.00366, 0.0197]",5
2892,1.48e+18,0.025652769,1,,,1479425585807905585.jpg,"(0.0197, 0.0492]",6
4585,1.48e+18,-0.010471975,0,,,1479425670472661983.jpg,"(-0.0419, -0.0105]",3
4281,1.48e+18,0.379518504,1,,,1479425655269975169.jpg,"(0.24, 0.95]",9
4334,1.48e+18,-0.041509673,1,,,1479425657920442240.jpg,"(-0.0419, -0.0105]",3
2029,1.48e+18,0.481519948,0,,,1479425542650309273.jpg,"(0.24, 0.95]",9
1643,1.48e+18,0.02617994,0,,,1479425523346911434.jpg,"(0.0197, 0.0492]",6
848,1.48e+18,0.080007154,1,,,1479425483590036702.jpg,"(0.0492, 0.104]",7
1405,1.48e+18,-0.211184844,1,,,1479425511444891215.jpg,"(-0.248, -0.0977]",1
2320,1.48e+18,0.027925268,1,,,1479425557202875321.jpg,"(0.0197, 0.0492]",6
2940,1.48e+18,0.061375956,0,,,1479425588208295879.jpg,"(0.0492, 0.104]",7
196,1.48e+18,0.004285577,1,,,1479425450984309065.jpg,"(0.00366, 0.0197]",5
273,1.48e+18,-0.034906585,1,,,1479425454834992068.jpg,"(-0.0419, -0.0105]",3
1649,1.48e+18,0.022829141,0,,,1479425523646950361.jpg,"(0.0197, 0.0492]",6
4925,1.48e+18,-0.010471975,0,,,1479425687475590275.jpg,"(-0.0419, -0.0105]",3
3776,1.48e+18,0.050615035,1,,,1479425630015603946.jpg,"(0.0492, 0.104]",7
210,1.48e+18,-0.054068167,0,,,1479425451684382956.jpg,"(-0.0977, -0.0419]",2
2144,1.48e+18,0.0,0,,,1479425548401297298.jpg,"(-0.0105, 0.00366]",4
1093,1.48e+18,-0.261191188,0,,,1479425495842114419.jpg,"(-0.879, -0.248]",0
857,1.48e+18,-0.007926501,1,,,1479425484040008904.jpg,"(-0.0105, 0.00366]",4
405,1.48e+18,0.250023725,1,,,1479425461436092381.jpg,"(0.24, 0.95]",9
1049,1.48e+18,0.008726646,1,,,1479425493641732842.jpg,"(0.00366, 0.0197]",5
464,1.48e+18,-0.022689281,0,,,1479425464386624593.jpg,"(-0.0419, -0.0105]",3
4506,1.48e+18,0.030998673,1,,,1479425666521919364.jpg,"(0.0197, 0.0492]",6
488,1.48e+18,0.070432385,0,,,1479425465586851290.jpg,"(0.0492, 0.104]",7
2606,1.48e+18,-0.084525531,1,,,1479425571505374320.jpg,"(-0.0977, -0.0419]",2
3966,1.48e+18,0.023436334,0,,,1479425639517294435.jpg,"(0.0197, 0.0492]",6
2612,1.48e+18,-0.093211238,1,,,1479425571805416361.jpg,"(-0.0977, -0.0419]",2
4134,1.48e+18,-0.050614547,0,,,1479425647918736609.jpg,"(-0.0977, -0.0419]",2
1788,1.48e+18,-0.075049154,0,,,1479425530598236809.jpg,"(-0.0977, -0.0419]",2
1164,1.48e+18,0.459937766,0,,,1479425499392722252.jpg,"(0.24, 0.95]",9
314,1.48e+18,0.029523456,0,,,1479425456885298305.jpg,"(0.0197, 0.0492]",6
5519,1.48e+18,-0.125663713,0,,,1479425717180926026.jpg,"(-0.248, -0.0977]",1
5394,1.48e+18,-0.029670598,1,,,1479425710929721361.jpg,"(-0.0419, -0.0105]",3
4437,1.48e+18,-0.10993741,0,,,1479425663071380147.jpg,"(-0.248, -0.0977]",1
3979,1.48e+18,0.001745329,1,,,1479425640167423008.jpg,"(-0.0105, 0.00366]",4
3865,1.48e+18,0.0,0,,,1479425634466397443.jpg,"(-0.0105, 0.00366]",4
2081,1.48e+18,-0.046659783,0,,,1479425545250724281.jpg,"(-0.0977, -0.0419]",2
1408,1.48e+18,-0.169721325,0,,,1479425511594886489.jpg,"(-0.248, -0.0977]",1
1990,1.48e+18,-0.117309479,1,,,1479425540699935321.jpg,"(-0.248, -0.0977]",1
168,1.48e+18,-0.019198623,0,,,1479425449584053959.jpg,"(-0.0419, -0.0105]",3
5376,1.48e+18,0.001745329,0,,,1479425710029592427.jpg,"(-0.0105, 0.00366]",4
2269,1.48e+18,0.06981317,1,,,1479425554652357909.jpg,"(0.0492, 0.104]",7
757,1.48e+18,-0.364374688,1,,,1479425479039211268.jpg,"(-0.879, -0.248]",0
4724,1.48e+18,0.099483766,0,,,1479425677423810765.jpg,"(0.0492, 0.104]",7
1942,1.48e+18,-0.310668617,1,,,1479425538299487793.jpg,"(-0.879, -0.248]",0
3507,1.48e+18,0.094940437,0,,,1479425616563226453.jpg,"(0.0492, 0.104]",7
4081,1.48e+18,-0.286758628,1,,,1479425645268240972.jpg,"(-0.879, -0.248]",0
1677,1.48e+18,-0.010676732,0,,,1479425525047202151.jpg,"(-0.0419, -0.0105]",3
2938,1.48e+18,0.055850536,1,,,1479425588108261777.jpg,"(0.0492, 0.104]",7
4656,1.48e+18,0.052359879,0,,,1479425674023276203.jpg,"(0.0492, 0.104]",7
4329,1.48e+18,-0.004208901,0,,,1479425657670404819.jpg,"(-0.0105, 0.00366]",4
3625,1.48e+18,0.253196911,1,,,1479425622464202005.jpg,"(0.24, 0.95]",9
354,1.48e+18,0.078446586,0,,,1479425458885675290.jpg,"(0.0492, 0.104]",7
4644,1.48e+18,0.03965356,0,,,1479425673423165556.jpg,"(0.0197, 0.0492]",6
257,1.48e+18,-0.055850536,1,,,1479425454034831660.jpg,"(-0.0977, -0.0419]",2
2962,1.48e+18,0.076936173,0,,,1479425589308445202.jpg,"(0.0492, 0.104]",7
4073,1.48e+18,-0.339679713,1,,,1479425644868142285.jpg,"(-0.879, -0.248]",0
2629,1.48e+18,-0.220755083,0,,,1479425572655520353.jpg,"(-0.248, -0.0977]",1
4880,1.48e+18,0.037482313,1,,,1479425685225196878.jpg,"(0.0197, 0.0492]",6
3685,1.48e+18,0.14070914,1,,,1479425625464718074.jpg,"(0.104, 0.24]",8
4026,1.48e+18,-0.370444086,0,,,1479425642517851924.jpg,"(-0.879, -0.248]",0
3768,1.48e+18,0.062831856,0,,,1479425629615536216.jpg,"(0.0492, 0.104]",7
1735,1.48e+18,0.19024089,1,,,1479425527947728896.jpg,"(0.104, 0.24]",8
785,1.48e+18,-0.037623169,1,,,1479425480439429560.jpg,"(-0.0419, -0.0105]",3
361,1.48e+18,0.20071286,1,,,1479425459235825132.jpg,"(0.104, 0.24]",8
5285,1.48e+18,0.010471975,1,,,1479425705478700164.jpg,"(0.00366, 0.0197]",5
1004,1.48e+18,0.040992113,1,,,1479425491391328707.jpg,"(0.0197, 0.0492]",6
5008,1.48e+18,0.003490658,1,,,1479425691626437713.jpg,"(-0.0105, 0.00366]",4
350,1.48e+18,0.024364744,0,,,1479425458685606031.jpg,"(0.0197, 0.0492]",6
3753,1.48e+18,0.005235988,1,,,1479425628865416432.jpg,"(0.00366, 0.0197]",5
3344,1.48e+18,0.145816982,0,,,1479425608411789909.jpg,"(0.104, 0.24]",8
4324,1.48e+18,-0.010471975,1,,,1479425657420348547.jpg,"(-0.0419, -0.0105]",3
2387,1.48e+18,0.024434609,1,,,1479425560553439170.jpg,"(0.0197, 0.0492]",6
2259,1.48e+18,0.110873019,0,,,1479425554152326330.jpg,"(0.104, 0.24]",8
2936,1.48e+18,0.062200614,1,,,1479425588008341786.jpg,"(0.0492, 0.104]",7
2077,1.48e+18,-0.027800662,1,,,1479425545050712458.jpg,"(-0.0419, -0.0105]",3
2242,1.48e+18,0.109601458,1,,,1479425553302139603.jpg,"(0.104, 0.24]",8
5205,1.48e+18,0.024434609,1,,,1479425701478010043.jpg,"(0.0197, 0.0492]",6
2800,1.48e+18,0.223520158,1,,,1479425581207048612.jpg,"(0.104, 0.24]",8
5226,1.48e+18,0.019198623,1,,,1479425702528253135.jpg,"(0.00366, 0.0197]",5
2638,1.48e+18,-0.230775167,0,,,1479425573105613645.jpg,"(-0.248, -0.0977]",1
2595,1.48e+18,-0.04184111,1,,,1479425570955324930.jpg,"(-0.0419, -0.0105]",3
5509,1.48e+18,-0.132645026,0,,,1479425716680714641.jpg,"(-0.248, -0.0977]",1
3961,1.48e+18,0.027925268,1,,,1479425639267201301.jpg,"(0.0197, 0.0492]",6
5038,1.48e+18,-0.014364079,0,,,1479425693126630302.jpg,"(-0.0419, -0.0105]",3
4566,1.48e+18,0.024434609,1,,,1479425669522454441.jpg,"(0.0197, 0.0492]",6
4036,1.48e+18,-0.441606451,0,,,1479425643017940254.jpg,"(-0.879, -0.248]",0
5307,1.48e+18,0.01869425,1,,,1479425706578954622.jpg,"(0.00366, 0.0197]",5
2538,1.48e+18,-0.006981317,1,,,1479425568104745690.jpg,"(-0.0105, 0.00366]",4
1315,1.48e+18,-0.109624351,1,,,1479425506944034175.jpg,"(-0.248, -0.0977]",1
2513,1.48e+18,0.02617994,1,,,1479425566854553675.jpg,"(0.0197, 0.0492]",6
1307,1.48e+18,-0.156415541,0,,,1479425506544097778.jpg,"(-0.248, -0.0977]",1
421,1.48e+18,0.289775428,1,,,1479425462236287595.jpg,"(0.24, 0.95]",9
4499,1.48e+18,0.031415928,1,,,1479425666171855711.jpg,"(0.0197, 0.0492]",6
4983,1.48e+18,-0.0245703,0,,,1479425690376111961.jpg,"(-0.0419, -0.0105]",3
4938,1.48e+18,-0.006981317,1,,,1479425688125834238.jpg,"(-0.0105, 0.00366]",4
1992,1.48e+18,-0.078564954,1,,,1479425540800030852.jpg,"(-0.0977, -0.0419]",2
2654,1.48e+18,-0.39312939,1,,,1479425573905771790.jpg,"(-0.879, -0.248]",0
1975,1.48e+18,-0.254342398,1,,,1479425539950044587.jpg,"(-0.879, -0.248]",0
4166,1.48e+18,-0.137055807,1,,,1479425649518975770.jpg,"(-0.248, -0.0977]",1
1697,1.48e+18,0.061086524,0,,,1479425526047376393.jpg,"(0.0492, 0.104]",7
4429,1.48e+18,-0.12909119,1,,,1479425662671374024.jpg,"(-0.248, -0.0977]",1
3539,1.48e+18,-0.402118563,1,,,1479425618163456793.jpg,"(-0.879, -0.248]",0
3718,1.48e+18,0.078539819,1,,,1479425627115148187.jpg,"(0.0492, 0.104]",7
4597,1.48e+18,0.012217305,1,,,1479425671072703799.jpg,"(0.00366, 0.0197]",5
2246,1.48e+18,0.130899698,1,,,1479425553502179763.jpg,"(0.104, 0.24]",8
2644,1.48e+18,-0.276760168,0,,,1479425573405709598.jpg,"(-0.879, -0.248]",0
2953,1.48e+18,0.041887902,0,,,1479425588858404637.jpg,"(0.0197, 0.0492]",6
4195,1.48e+18,0.074303029,1,,,1479425650969225065.jpg,"(0.0492, 0.104]",7
3268,1.48e+18,0.426318179,1,,,1479425604611142294.jpg,"(0.24, 0.95]",9
2605,1.48e+18,-0.078424045,1,,,1479425571455369573.jpg,"(-0.0977, -0.0419]",2
1098,1.48e+18,-0.294336093,0,,,1479425496092176578.jpg,"(-0.879, -0.248]",0
3953,1.48e+18,0.006981317,0,,,1479425638867154853.jpg,"(0.00366, 0.0197]",5
4538,1.48e+18,0.02617994,0,,,1479425668122249974.jpg,"(0.0197, 0.0492]",6
2408,1.48e+18,0.024434609,0,,,1479425561603629705.jpg,"(0.0197, 0.0492]",6
3193,1.48e+18,-0.355739793,1,,,1479425600860451543.jpg,"(-0.879, -0.248]",0
3174,1.48e+18,-0.361203626,1,,,1479425599910306229.jpg,"(-0.879, -0.248]",0
3384,1.48e+18,-0.214586572,1,,,1479425610412208898.jpg,"(-0.248, -0.0977]",1
1800,1.48e+18,-0.135225102,0,,,1479425531198325791.jpg,"(-0.248, -0.0977]",1
1755,1.48e+18,0.158561721,0,,,1479425528948061523.jpg,"(0.104, 0.24]",8
3372,1.48e+18,-0.071558498,0,,,1479425609812078444.jpg,"(-0.0977, -0.0419]",2
2055,1.48e+18,0.092457648,0,,,1479425543950534573.jpg,"(0.0492, 0.104]",7
801,1.48e+18,0.010471975,1,,,1479425481239551208.jpg,"(0.00366, 0.0197]",5
3066,1.48e+18,0.327470844,0,,,1479425594509401930.jpg,"(0.24, 0.95]",9
4535,1.48e+18,0.02617994,1,,,1479425667972214327.jpg,"(0.0197, 0.0492]",6
3673,1.48e+18,0.16387331,1,,,1479425624864661406.jpg,"(0.104, 0.24]",8
5279,1.48e+18,0.006349726,1,,,1479425705178746945.jpg,"(0.00366, 0.0197]",5
2118,1.48e+18,0.027925268,0,,,1479425547101065936.jpg,"(0.0197, 0.0492]",6
4629,1.48e+18,0.013962634,1,,,1479425672673005021.jpg,"(0.00366, 0.0197]",5
4022,1.48e+18,-0.243668146,0,,,1479425642317792286.jpg,"(-0.248, -0.0977]",1
3172,1.48e+18,-0.319649944,1,,,1479425599810310571.jpg,"(-0.879, -0.248]",0
3481,1.48e+18,0.288810414,1,,,1479425615263023071.jpg,"(0.24, 0.95]",9
1349,1.48e+18,-0.215304739,1,,,1479425508644379140.jpg,"(-0.248, -0.0977]",1
713,1.48e+18,0.010471975,0,,,1479425476838781343.jpg,"(0.00366, 0.0197]",5
34,1.48e+18,-0.029938993,0,,,1479425442882822631.jpg,"(-0.0419, -0.0105]",3
1560,1.48e+18,-0.003751857,1,,,1479425519196176755.jpg,"(-0.0105, 0.00366]",4
4870,1.48e+18,-0.012925353,1,,,1479425684725160686.jpg,"(-0.0419, -0.0105]",3
1511,1.48e+18,-0.00685973,1,,,1479425516745738679.jpg,"(-0.0105, 0.00366]",4
5068,1.48e+18,-0.010471975,0,,,1479425694626862050.jpg,"(-0.0419, -0.0105]",3
598,1.48e+18,0.207660251,0,,,1479425471087708350.jpg,"(0.104, 0.24]",8
2094,1.48e+18,-0.04363323,1,,,1479425545900846542.jpg,"(-0.0977, -0.0419]",2
2667,1.48e+18,-0.387463093,1,,,1479425574555975193.jpg,"(-0.879, -0.248]",0
824,1.48e+18,0.001150074,1,,,1479425482389809053.jpg,"(-0.0105, 0.00366]",4
869,1.48e+18,-0.063701982,1,,,1479425484640184141.jpg,"(-0.0977, -0.0419]",2
5154,1.48e+18,-0.033161256,1,,,1479425698927672001.jpg,"(-0.0419, -0.0105]",3
5566,1.48e+18,-0.093183806,1,,,1479425719531210381.jpg,"(-0.0977, -0.0419]",2
4336,1.48e+18,-0.077514865,1,,,1479425658020437636.jpg,"(-0.0977, -0.0419]",2
4981,1.48e+18,-0.04024884,1,,,1479425690276118439.jpg,"(-0.0419, -0.0105]",3
597,1.48e+18,0.211997632,1,,,1479425471037946994.jpg,"(0.104, 0.24]",8
1906,1.48e+18,-0.101364848,1,,,1479425536499254832.jpg,"(-0.248, -0.0977]",1
926,1.48e+18,0.371585093,1,,,1479425487490628888.jpg,"(0.24, 0.95]",9
1471,1.48e+18,0.001745329,0,,,1479425514745450231.jpg,"(-0.0105, 0.00366]",4
1187,1.48e+18,0.241569856,1,,,1479425500542951188.jpg,"(0.24, 0.95]",9
1819,1.48e+18,-0.352888068,1,,,1479425532148466643.jpg,"(-0.879, -0.248]",0
3380,1.48e+18,-0.144857821,0,,,1479425610212106979.jpg,"(-0.248, -0.0977]",1
5427,1.48e+18,-0.054105207,0,,,1479425712579998885.jpg,"(-0.0977, -0.0419]",2
1085,1.48e+18,-0.142567423,1,,,1479425495442131728.jpg,"(-0.248, -0.0977]",1
626,1.48e+18,0.031954183,0,,,1479425472488161318.jpg,"(0.0197, 0.0492]",6
5247,1.48e+18,0.010471975,1,,,1479425703578506654.jpg,"(0.00366, 0.0197]",5
3097,1.48e+18,-0.02617994,1,,,1479425596059652910.jpg,"(-0.0419, -0.0105]",3
3339,1.48e+18,0.246091425,1,,,1479425608161818471.jpg,"(0.24, 0.95]",9
4205,1.48e+18,0.288487514,0,,,1479425651469339337.jpg,"(0.24, 0.95]",9
730,1.48e+18,-0.247836754,0,,,1479425477688937431.jpg,"(-0.879, -0.248]",0
2566,1.48e+18,0.011475599,1,,,1479425569505076872.jpg,"(0.00366, 0.0197]",5
5335,1.48e+18,0.036651913,1,,,1479425707979286172.jpg,"(0.0197, 0.0492]",6
2306,1.48e+18,0.018766118,0,,,1479425556502701813.jpg,"(0.00366, 0.0197]",5
4511,1.48e+18,0.031415928,0,,,1479425666771982581.jpg,"(0.0197, 0.0492]",6
2016,1.48e+18,0.468900871,0,,,1479425542000193075.jpg,"(0.24, 0.95]",9
1369,1.48e+18,-0.307177961,1,,,1479425509644567991.jpg,"(-0.879, -0.248]",0
3185,1.48e+18,-0.263181602,0,,,1479425600460389684.jpg,"(-0.879, -0.248]",0
4878,1.48e+18,0.005794869,1,,,1479425685125169151.jpg,"(0.00366, 0.0197]",5
1273,1.48e+18,-0.279252678,0,,,1479425504843747917.jpg,"(-0.879, -0.248]",0
473,1.48e+18,0.076568599,0,,,1479425464836759993.jpg,"(0.0492, 0.104]",7
880,1.48e+18,-0.068067841,1,,,1479425485190254419.jpg,"(-0.0977, -0.0419]",2
3649,1.48e+18,0.136135682,1,,,1479425623664406588.jpg,"(0.104, 0.24]",8
1235,1.48e+18,-0.017649902,0,,,1479425502943354570.jpg,"(-0.0419, -0.0105]",3
878,1.48e+18,-0.068067841,0,,,1479425485090217151.jpg,"(-0.0977, -0.0419]",2
5412,1.48e+18,-0.045378562,1,,,1479425711829827057.jpg,"(-0.0977, -0.0419]",2
4966,1.48e+18,-0.010471975,1,,,1479425689525932788.jpg,"(-0.0419, -0.0105]",3
3800,1.48e+18,0.074895053,0,,,1479425631215825474.jpg,"(0.0492, 0.104]",7
4732,1.48e+18,0.089011788,1,,,1479425677824063586.jpg,"(0.0492, 0.104]",7
1830,1.48e+18,-0.368264467,0,,,1479425532698579614.jpg,"(-0.879, -0.248]",0
3532,1.48e+18,-0.376991123,1,,,1479425617813419438.jpg,"(-0.879, -0.248]",0
2431,1.48e+18,0.0129356,1,,,1479425562753901447.jpg,"(0.00366, 0.0197]",5
2946,1.48e+18,0.055850536,0,,,1479425588508496795.jpg,"(0.0492, 0.104]",7
127,1.48e+18,0.001745329,0,,,1479425447533663020.jpg,"(-0.0105, 0.00366]",4
3854,1.48e+18,0.052862457,1,,,1479425633916327121.jpg,"(0.0492, 0.104]",7
